,lon,lat,forestcoverfraction
3076,93.25,19.25,
3077,93.25,19.75,48.0
3078,93.25,20.25,21.0
3079,93.25,20.75,45.0
3080,93.25,21.25,62.0
3081,93.25,21.75,61.0
3082,93.25,22.25,49.0
3083,93.25,22.75,47.0
3084,93.25,23.25,49.0
3085,93.25,23.75,52.0
3086,93.25,24.25,65.0
3087,93.25,24.75,60.0
3088,93.25,25.25,59.0
3089,93.25,25.75,54.0
3090,93.25,26.25,51.0
3091,93.25,26.75,35.0
3092,93.25,27.25,71.0
3093,93.25,27.75,64.0
3094,93.25,28.25,43.0
3095,93.25,28.75,17.0
3096,93.25,29.25,13.0
3097,93.25,29.75,14.0
3098,93.25,30.25,10.0
3099,93.25,30.75,6.0
3100,93.25,31.25,6.0
3101,93.25,31.75,6.0
3102,93.25,32.25,4.0
3103,93.25,32.75,4.0
3104,93.25,33.25,2.0
3105,93.25,33.75,1.0
3106,93.25,34.25,1.0
3107,93.25,34.75,1.0
3108,93.25,35.25,1.0
3109,93.25,35.75,1.0
3110,93.25,36.25,0.0
3111,93.75,6.25,
3112,93.75,6.75,66.0
3113,93.75,7.25,73.0
3114,93.75,7.75,
3115,93.75,8.25,57.0
3116,93.75,8.75,
3117,93.75,9.25,
3118,93.75,9.75,
3119,93.75,10.25,
3120,93.75,10.75,
3121,93.75,11.25,
3122,93.75,11.75,
3123,93.75,12.25,
3124,93.75,12.75,
3125,93.75,13.25,
3126,93.75,13.75,
3127,93.75,14.25,
3128,93.75,14.75,
3129,93.75,15.25,
3130,93.75,15.75,
3131,93.75,16.25,
3132,93.75,16.75,
3133,93.75,17.25,
3134,93.75,17.75,
3135,93.75,18.25,
3136,93.75,18.75,23.0
3137,93.75,19.25,23.0
3138,93.75,19.75,36.0
3139,93.75,20.25,65.0
3140,93.75,20.75,60.0
3141,93.75,21.25,55.0
3142,93.75,21.75,47.0
3143,93.75,22.25,37.0
3144,93.75,22.75,31.0
3145,93.75,23.25,35.0
3146,93.75,23.75,43.0
3147,93.75,24.25,41.0
3148,93.75,24.75,38.0
3149,93.75,25.25,53.0
3150,93.75,25.75,43.0
3151,93.75,26.25,47.0
3152,93.75,26.75,19.0
3153,93.75,27.25,60.0
3154,93.75,27.75,69.0
3155,93.75,28.25,63.0
3156,93.75,28.75,18.0
3157,93.75,29.25,23.0
3158,93.75,29.75,22.0
3159,93.75,30.25,12.0
3160,93.75,30.75,6.0
3161,93.75,31.25,7.0
3162,93.75,31.75,7.0
3163,93.75,32.25,4.0
3164,93.75,32.75,5.0
3165,93.75,33.25,4.0
3166,93.75,33.75,2.0
3167,93.75,34.25,1.0
3168,93.75,34.75,1.0
3169,93.75,35.25,1.0
3170,93.75,35.75,1.0
3171,93.75,36.25,0.0
3172,94.25,6.25,
3173,94.25,6.75,
3174,94.25,7.25,
3175,94.25,7.75,
3176,94.25,8.25,
3177,94.25,8.75,
3178,94.25,9.25,
3179,94.25,9.75,
3180,94.25,10.25,
3181,94.25,10.75,
3182,94.25,11.25,
3183,94.25,11.75,
3184,94.25,12.25,
3185,94.25,12.75,
3186,94.25,13.25,
3187,94.25,13.75,
3188,94.25,14.25,
3189,94.25,14.75,
3190,94.25,15.25,
3191,94.25,15.75,12.0
3192,94.25,16.25,43.0
3193,94.25,16.75,53.0
3194,94.25,17.25,
3195,94.25,17.75,
3196,94.25,18.25,41.0
3197,94.25,18.75,50.0
3198,94.25,19.25,54.0
3199,94.25,19.75,58.0
3200,94.25,20.25,49.0
3201,94.25,20.75,24.0
3202,94.25,21.25,24.0
3203,94.25,21.75,26.0
3204,94.25,22.25,30.0
3205,94.25,22.75,30.0
3206,94.25,23.25,25.0
3207,94.25,23.75,42.0
3208,94.25,24.25,49.0
3209,94.25,24.75,38.0
3210,94.25,25.25,37.0
3211,94.25,25.75,45.0
3212,94.25,26.25,46.0
3213,94.25,26.75,20.0
3214,94.25,27.25,21.0
3215,94.25,27.75,71.0
3216,94.25,28.25,68.0
3217,94.25,28.75,45.0
3218,94.25,29.25,25.0
3219,94.25,29.75,22.0
3220,94.25,30.25,13.0
3221,94.25,30.75,6.0
3222,94.25,31.25,13.0
3223,94.25,31.75,7.0
3224,94.25,32.25,4.0
3225,94.25,32.75,6.0
3226,94.25,33.25,4.0
3227,94.25,33.75,4.0
3228,94.25,34.25,3.0
3229,94.25,34.75,2.0
3230,94.25,35.25,1.0
3231,94.25,35.75,1.0
3232,94.25,36.25,0.0
3233,94.75,6.25,
3234,94.75,6.75,
3235,94.75,7.25,
3236,94.75,7.75,
3237,94.75,8.25,
3238,94.75,8.75,
3239,94.75,9.25,
3240,94.75,9.75,
3241,94.75,10.25,
3242,94.75,10.75,
3243,94.75,11.25,
3244,94.75,11.75,
3245,94.75,12.25,
3246,94.75,12.75,
3247,94.75,13.25,
3248,94.75,13.75,
3249,94.75,14.25,
3250,94.75,14.75,
3251,94.75,15.25,
3252,94.75,15.75,18.0
3253,94.75,16.25,9.0
3254,94.75,16.75,16.0
3255,94.75,17.25,41.0
3256,94.75,17.75,57.0
3257,94.75,18.25,59.0
3258,94.75,18.75,48.0
3259,94.75,19.25,32.0
3260,94.75,19.75,16.0
3261,94.75,20.25,6.0
3262,94.75,20.75,3.0
3263,94.75,21.25,3.0
3264,94.75,21.75,7.0
3265,94.75,22.25,15.0
3266,94.75,22.75,20.0
3267,94.75,23.25,41.0
3268,94.75,23.75,60.0
3269,94.75,24.25,47.0
3270,94.75,24.75,47.0
3271,94.75,25.25,58.0
3272,94.75,25.75,47.0
3273,94.75,26.25,48.0
3274,94.75,26.75,43.0
3275,94.75,27.25,13.0
3276,94.75,27.75,53.0
3277,94.75,28.25,71.0
3278,94.75,28.75,73.0
3279,94.75,29.25,28.0
3280,94.75,29.75,28.0
3281,94.75,30.25,21.0
3282,94.75,30.75,5.0
3283,94.75,31.25,15.0
3284,94.75,31.75,7.0
3285,94.75,32.25,5.0
3286,94.75,32.75,4.0
3287,94.75,33.25,4.0
3288,94.75,33.75,4.0
3289,94.75,34.25,4.0
3290,94.75,34.75,3.0
3291,94.75,35.25,1.0
3292,94.75,35.75,1.0
3293,94.75,36.25,0.0
3294,95.25,6.25,
3295,95.25,6.75,
3296,95.25,7.25,
3297,95.25,7.75,
3298,95.25,8.25,
3299,95.25,8.75,
3300,95.25,9.25,
3301,95.25,9.75,
3302,95.25,10.25,
3303,95.25,10.75,
3304,95.25,11.25,
3305,95.25,11.75,
3306,95.25,12.25,
3307,95.25,12.75,
3308,95.25,13.25,
3309,95.25,13.75,
3310,95.25,14.25,
3311,95.25,14.75,
3312,95.25,15.25,
3313,95.25,15.75,23.0
3314,95.25,16.25,7.0
3315,95.25,16.75,9.0
3316,95.25,17.25,5.0
3317,95.25,17.75,7.0
3318,95.25,18.25,10.0
3319,95.25,18.75,10.0
3320,95.25,19.25,9.0
3321,95.25,19.75,5.0
3322,95.25,20.25,2.0
3323,95.25,20.75,4.0
3324,95.25,21.25,2.0
3325,95.25,21.75,2.0
3326,95.25,22.25,3.0
3327,95.25,22.75,5.0
3328,95.25,23.25,10.0
3329,95.25,23.75,28.0
3330,95.25,24.25,51.0
3331,95.25,24.75,53.0
3332,95.25,25.25,67.0
3333,95.25,25.75,71.0
3334,95.25,26.25,57.0
3335,95.25,26.75,56.0
3336,95.25,27.25,28.0
3337,95.25,27.75,30.0
3338,95.25,28.25,70.0
3339,95.25,28.75,58.0
3340,95.25,29.25,54.0
3341,95.25,29.75,33.0
3342,95.25,30.25,18.0
3343,95.25,30.75,9.0
3344,95.25,31.25,17.0
3345,95.25,31.75,6.0
3346,95.25,32.25,4.0
3347,95.25,32.75,3.0
3348,95.25,33.25,4.0
3349,95.25,33.75,4.0
3350,95.25,34.25,5.0
3351,95.25,34.75,5.0
3352,95.25,35.25,1.0
3353,95.25,35.75,1.0
3354,95.25,36.25,0.0
3355,95.75,6.25,
3356,95.75,6.75,
3357,95.75,7.25,
3358,95.75,7.75,
3359,95.75,8.25,
3360,95.75,8.75,
3361,95.75,9.25,
3362,95.75,9.75,
3363,95.75,10.25,
3364,95.75,10.75,
3365,95.75,11.25,
3366,95.75,11.75,
3367,95.75,12.25,
3368,95.75,12.75,
3369,95.75,13.25,
3370,95.75,13.75,
3371,95.75,14.25,
3372,95.75,14.75,
3373,95.75,15.25,
3374,95.75,15.75,17.0
3375,95.75,16.25,5.0
3376,95.75,16.75,8.0
3377,95.75,17.25,7.0
3378,95.75,17.75,9.0
3379,95.75,18.25,16.0
3380,95.75,18.75,22.0
3381,95.75,19.25,25.0
3382,95.75,19.75,18.0
3383,95.75,20.25,9.0
3384,95.75,20.75,2.0
3385,95.75,21.25,2.0
3386,95.75,21.75,3.0
3387,95.75,22.25,3.0
3388,95.75,22.75,6.0
3389,95.75,23.25,15.0
3390,95.75,23.75,22.0
3391,95.75,24.25,43.0
3392,95.75,24.75,56.0
3393,95.75,25.25,69.0
3394,95.75,25.75,73.0
3395,95.75,26.25,71.0
3396,95.75,26.75,67.0
3397,95.75,27.25,61.0
3398,95.75,27.75,27.0
3399,95.75,28.25,59.0
3400,95.75,28.75,66.0
3401,95.75,29.25,29.0
3402,95.75,29.75,20.0
3403,95.75,30.25,11.0
3404,95.75,30.75,12.0
3405,95.75,31.25,8.0
3406,95.75,31.75,6.0
3407,95.75,32.25,4.0
3408,95.75,32.75,5.0
3409,95.75,33.25,3.0
3410,95.75,33.75,3.0
3411,95.75,34.25,4.0
3412,95.75,34.75,4.0
3413,95.75,35.25,2.0
3414,95.75,35.75,0.0
3415,95.75,36.25,0.0
3416,96.25,6.25,
3417,96.25,6.75,
3418,96.25,7.25,
3419,96.25,7.75,
3420,96.25,8.25,
3421,96.25,8.75,
3422,96.25,9.25,
3423,96.25,9.75,
3424,96.25,10.25,
3425,96.25,10.75,
3426,96.25,11.25,
3427,96.25,11.75,
3428,96.25,12.25,
3429,96.25,12.75,
3430,96.25,13.25,
3431,96.25,13.75,
3432,96.25,14.25,
3433,96.25,14.75,
3434,96.25,15.25,
3435,96.25,15.75,
3436,96.25,16.25,3.0
3437,96.25,16.75,3.0
3438,96.25,17.25,13.0
3439,96.25,17.75,44.0
3440,96.25,18.25,42.0
3441,96.25,18.75,35.0
3442,96.25,19.25,31.0
3443,96.25,19.75,29.0
3444,96.25,20.25,29.0
3445,96.25,20.75,24.0
3446,96.25,21.25,16.0
3447,96.25,21.75,13.0
3448,96.25,22.25,21.0
3449,96.25,22.75,43.0
3450,96.25,23.25,34.0
3451,96.25,23.75,27.0
3452,96.25,24.25,35.0
3453,96.25,24.75,56.0
3454,96.25,25.25,56.0
3455,96.25,25.75,67.0
3456,96.25,26.25,75.0
3457,96.25,26.75,76.0
3458,96.25,27.25,71.0
3459,96.25,27.75,62.0
3460,96.25,28.25,50.0
3461,96.25,28.75,30.0
3462,96.25,29.25,10.0
3463,96.25,29.75,10.0
3464,96.25,30.25,7.0
3465,96.25,30.75,9.0
3466,96.25,31.25,7.0
3467,96.25,31.75,8.0
3468,96.25,32.25,3.0
3469,96.25,32.75,3.0
3470,96.25,33.25,3.0
3471,96.25,33.75,6.0
3472,96.25,34.25,4.0
3473,96.25,34.75,3.0
3474,96.25,35.25,1.0
3475,96.25,35.75,0.0
3476,96.25,36.25,0.0
3477,96.75,6.25,
3478,96.75,6.75,
3479,96.75,7.25,
3480,96.75,7.75,
3481,96.75,8.25,
3482,96.75,8.75,
3483,96.75,9.25,
3484,96.75,9.75,
3485,96.75,10.25,
3486,96.75,10.75,
3487,96.75,11.25,
3488,96.75,11.75,
3489,96.75,12.25,
3490,96.75,12.75,
3491,96.75,13.25,
3492,96.75,13.75,
3493,96.75,14.25,
3494,96.75,14.75,
3495,96.75,15.25,
3496,96.75,15.75,
3497,96.75,16.25,
3498,96.75,16.75,2.0
3499,96.75,17.25,6.0
3500,96.75,17.75,14.0
3501,96.75,18.25,28.0
3502,96.75,18.75,48.0
3503,96.75,19.25,56.0
3504,96.75,19.75,43.0
3505,96.75,20.25,25.0
3506,96.75,20.75,11.0
3507,96.75,21.25,24.0
3508,96.75,21.75,32.0
3509,96.75,22.25,21.0
3510,96.75,22.75,48.0
3511,96.75,23.25,45.0
3512,96.75,23.75,53.0
3513,96.75,24.25,44.0
3514,96.75,24.75,65.0
3515,96.75,25.25,51.0
3516,96.75,25.75,65.0
3517,96.75,26.25,71.0
3518,96.75,26.75,77.0
3519,96.75,27.25,73.0
3520,96.75,27.75,61.0
3521,96.75,28.25,40.0
3522,96.75,28.75,20.0
3523,96.75,29.25,9.0
3524,96.75,29.75,3.0
3525,96.75,30.25,5.0
3526,96.75,30.75,4.0
3527,96.75,31.25,14.0
3528,96.75,31.75,13.0
3529,96.75,32.25,7.0
3530,96.75,32.75,6.0
3531,96.75,33.25,6.0
3532,96.75,33.75,6.0
3533,96.75,34.25,3.0
3534,96.75,34.75,3.0
3535,96.75,35.25,1.0
3536,96.75,35.75,0.0
3537,96.75,36.25,0.0
3538,97.25,6.25,
3539,97.25,6.75,
3540,97.25,7.25,
3541,97.25,7.75,
3542,97.25,8.25,
3543,97.25,8.75,
3544,97.25,9.25,
3545,97.25,9.75,
3546,97.25,10.25,
3547,97.25,10.75,
3548,97.25,11.25,
3549,97.25,11.75,
3550,97.25,12.25,
3551,97.25,12.75,
3552,97.25,13.25,
3553,97.25,13.75,
3554,97.25,14.25,
3555,97.25,14.75,
3556,97.25,15.25,
3557,97.25,15.75,
3558,97.25,16.25,8.0
3559,97.25,16.75,11.0
3560,97.25,17.25,31.0
3561,97.25,17.75,61.0
3562,97.25,18.25,58.0
3563,97.25,18.75,35.0
3564,97.25,19.25,26.0
3565,97.25,19.75,16.0
3566,97.25,20.25,14.0
3567,97.25,20.75,17.0
3568,97.25,21.25,32.0
3569,97.25,21.75,36.0
3570,97.25,22.25,29.0
3571,97.25,22.75,38.0
3572,97.25,23.25,55.0
3573,97.25,23.75,61.0
3574,97.25,24.25,50.0
3575,97.25,24.75,59.0
3576,97.25,25.25,42.0
3577,97.25,25.75,72.0
3578,97.25,26.25,79.0
3579,97.25,26.75,79.0
3580,97.25,27.25,71.0
3581,97.25,27.75,62.0
3582,97.25,28.25,23.0
3583,97.25,28.75,26.0
3584,97.25,29.25,8.0
3585,97.25,29.75,7.0
3586,97.25,30.25,4.0
3587,97.25,30.75,10.0
3588,97.25,31.25,16.0
3589,97.25,31.75,16.0
3590,97.25,32.25,10.0
3591,97.25,32.75,9.0
3592,97.25,33.25,7.0
3593,97.25,33.75,5.0
3594,97.25,34.25,4.0
3595,97.25,34.75,2.0
3596,97.25,35.25,0.0
3597,97.25,35.75,1.0
3598,97.25,36.25,0.0
3599,97.75,6.25,
3600,97.75,6.75,
3601,97.75,7.25,
3602,97.75,7.75,
3603,97.75,8.25,
3604,97.75,8.75,
3605,97.75,9.25,
3606,97.75,9.75,
3607,97.75,10.25,
3608,97.75,10.75,
3609,97.75,11.25,
3610,97.75,11.75,
3611,97.75,12.25,80.0
3612,97.75,12.75,
3613,97.75,13.25,
3614,97.75,13.75,
3615,97.75,14.25,49.0
3616,97.75,14.75,42.0
3617,97.75,15.25,39.0
3618,97.75,15.75,33.0
3619,97.75,16.25,14.0
3620,97.75,16.75,11.0
3621,97.75,17.25,31.0
3622,97.75,17.75,55.0
3623,97.75,18.25,46.0
3624,97.75,18.75,45.0
3625,97.75,19.25,46.0
3626,97.75,19.75,32.0
3627,97.75,20.25,23.0
3628,97.75,20.75,21.0
3629,97.75,21.25,20.0
3630,97.75,21.75,25.0
3631,97.75,22.25,30.0
3632,97.75,22.75,36.0
3633,97.75,23.25,43.0
3634,97.75,23.75,41.0
3635,97.75,24.25,51.0
3636,97.75,24.75,55.0
3637,97.75,25.25,66.0
3638,97.75,25.75,73.0
3639,97.75,26.25,76.0
3640,97.75,26.75,79.0
3641,97.75,27.25,75.0
3642,97.75,27.75,73.0
3643,97.75,28.25,24.0
3644,97.75,28.75,11.0
3645,97.75,29.25,9.0
3646,97.75,29.75,7.0
3647,97.75,30.25,7.0
3648,97.75,30.75,7.0
3649,97.75,31.25,7.0
3650,97.75,31.75,7.0
3651,97.75,32.25,10.0
3652,97.75,32.75,10.0
3653,97.75,33.25,6.0
3654,97.75,33.75,7.0
3655,97.75,34.25,5.0
3656,97.75,34.75,2.0
3657,97.75,35.25,1.0
3658,97.75,35.75,1.0
3659,97.75,36.25,0.0
3660,98.25,6.25,
3661,98.25,6.75,
3662,98.25,7.25,
3663,98.25,7.75,34.0
3664,98.25,8.25,53.0
3665,98.25,8.75,56.0
3666,98.25,9.25,59.0
3667,98.25,9.75,71.0
3668,98.25,10.25,73.0
3669,98.25,10.75,74.0
3670,98.25,11.25,79.0
3671,98.25,11.75,72.0
3672,98.25,12.25,74.0
3673,98.25,12.75,76.0
3674,98.25,13.25,58.0
3675,98.25,13.75,47.0
3676,98.25,14.25,44.0
3677,98.25,14.75,57.0
3678,98.25,15.25,57.0
3679,98.25,15.75,49.0
3680,98.25,16.25,44.0
3681,98.25,16.75,39.0
3682,98.25,17.25,48.0
3683,98.25,17.75,48.0
3684,98.25,18.25,35.0
3685,98.25,18.75,47.0
3686,98.25,19.25,42.0
3687,98.25,19.75,49.0
3688,98.25,20.25,32.0
3689,98.25,20.75,36.0
3690,98.25,21.25,34.0
3691,98.25,21.75,34.0
3692,98.25,22.25,31.0
3693,98.25,22.75,32.0
3694,98.25,23.25,37.0
3695,98.25,23.75,38.0
3696,98.25,24.25,39.0
3697,98.25,24.75,43.0
3698,98.25,25.25,52.0
3699,98.25,25.75,68.0
3700,98.25,26.25,76.0
3701,98.25,26.75,78.0
3702,98.25,27.25,74.0
3703,98.25,27.75,53.0
3704,98.25,28.25,26.0
3705,98.25,28.75,25.0
3706,98.25,29.25,14.0
3707,98.25,29.75,13.0
3708,98.25,30.25,4.0
3709,98.25,30.75,5.0
3710,98.25,31.25,11.0
3711,98.25,31.75,9.0
3712,98.25,32.25,16.0
3713,98.25,32.75,7.0
3714,98.25,33.25,6.0
3715,98.25,33.75,8.0
3716,98.25,34.25,4.0
3717,98.25,34.75,1.0
3718,98.25,35.25,1.0
3719,98.25,35.75,1.0
3720,98.25,36.25,1.0
