,lat,lon,forestcoverfraction,year_month,count,sum_frp
17756,21.75,85.25,22,2014-05,18,1160.7
17757,21.75,85.25,22,2015-04,11,449.5
17758,21.75,85.25,22,2015-05,8,374.2
17759,21.75,85.25,22,2016-03,1,19.1
17760,21.75,85.25,22,2016-04,13,696.2
17761,21.75,85.25,22,2016-05,6,229.0
17762,21.75,85.25,22,2017-03,1,17.5
17763,21.75,85.25,22,2017-04,17,907.8
17764,21.75,85.25,22,2017-05,15,1058.1
17765,21.75,85.25,22,2018-02,1,38.6
17766,21.75,85.25,22,2018-03,7,182.0
17767,21.75,85.25,22,2018-05,3,77.3
17768,21.75,85.25,22,2019-04,4,221.9
17769,21.75,85.25,22,2019-05,7,334.4
17770,21.75,85.25,22,2020-03,1,29.8
17771,21.75,85.25,22,2020-04,3,84.4
17772,21.75,85.25,22,2020-05,5,199.9
17773,21.75,85.25,22,2021-03,5,76.3
17774,21.75,85.25,22,2021-04,3,137.7
17775,21.75,85.25,22,2022-03,6,179.39999999999998
17776,21.75,85.25,22,2022-04,2,26.1
17777,21.75,85.25,22,2022-05,7,291.3
17778,21.75,85.25,22,2023-02,1,22.1
17779,21.75,85.25,22,2023-03,5,106.8
17780,21.75,85.25,22,2023-04,13,1129.6
17781,21.75,85.25,22,2023-05,5,238.3
17782,21.75,85.25,22,2024-04,2,39.3
17783,21.75,85.25,22,2024-05,8,219.4
17784,22.25,85.25,23,2002-05,1,16.9
17785,22.25,85.25,23,2003-04,4,162.5
17786,22.25,85.25,23,2004-02,1,26.2
17787,22.25,85.25,23,2004-03,1,19.2
17788,22.25,85.25,23,2004-04,13,641.8
17789,22.25,85.25,23,2005-05,5,288.09999999999997
17790,22.25,85.25,23,2006-03,2,40.7
17791,22.25,85.25,23,2006-04,3,60.2
17792,22.25,85.25,23,2007-04,3,63.0
17793,22.25,85.25,23,2008-04,10,167.6
17794,22.25,85.25,23,2008-05,3,182.5
17795,22.25,85.25,23,2009-02,1,9.9
17796,22.25,85.25,23,2009-03,8,220.2
17797,22.25,85.25,23,2009-04,12,392.9
17798,22.25,85.25,23,2010-03,10,284.5
17799,22.25,85.25,23,2010-04,9,319.0
17800,22.25,85.25,23,2011-03,9,193.8
17801,22.25,85.25,23,2012-03,3,161.0
17802,22.25,85.25,23,2012-04,5,146.10000000000002
17803,22.25,85.25,23,2013-04,12,348.4
17804,22.25,85.25,23,2013-05,1,24.5
17805,22.25,85.25,23,2015-04,5,74.6
17806,22.25,85.25,23,2016-03,4,98.5
17807,22.25,85.25,23,2016-04,6,101.8
17808,22.25,85.25,23,2017-04,5,151.3
17809,22.25,85.25,23,2018-03,2,76.4
17810,22.25,85.25,23,2020-04,3,90.5
17811,22.25,85.25,23,2021-01,1,15.5
17812,22.25,85.25,23,2021-03,13,273.1
17813,22.25,85.25,23,2021-04,6,253.40000000000003
17814,22.25,85.25,23,2022-03,2,26.4
17815,22.25,85.25,23,2022-04,2,42.2
17816,22.25,85.25,23,2023-02,1,13.5
17817,22.25,85.25,23,2023-04,2,56.7
17818,22.25,85.25,23,2023-05,2,61.9
17819,22.25,85.25,23,2024-04,10,378.4
17820,22.25,85.25,23,2024-05,3,54.2
17821,22.75,85.25,20,2001-04,2,86.3
17822,22.75,85.25,20,2003-04,4,173.7
17823,22.75,85.25,20,2003-05,12,637.5999999999999
17824,22.75,85.25,20,2004-04,10,493.6
17825,22.75,85.25,20,2004-05,6,164.70000000000002
17826,22.75,85.25,20,2005-04,1,34.6
17827,22.75,85.25,20,2005-05,14,1549.7
17828,22.75,85.25,20,2006-04,3,140.1
17829,22.75,85.25,20,2006-05,9,314.90000000000003
17830,22.75,85.25,20,2007-04,2,25.3
17831,22.75,85.25,20,2007-05,2,95.5
17832,22.75,85.25,20,2008-03,1,8.9
17833,22.75,85.25,20,2008-04,24,1397.5
17834,22.75,85.25,20,2008-05,9,529.8
17835,22.75,85.25,20,2009-03,2,236.7
17836,22.75,85.25,20,2009-04,23,2837.9
17837,22.75,85.25,20,2009-05,8,731.9
17838,22.75,85.25,20,2010-04,15,718.7
17839,22.75,85.25,20,2010-05,8,1098.0
17840,22.75,85.25,20,2011-03,1,27.2
17841,22.75,85.25,20,2011-05,1,55.9
17842,22.75,85.25,20,2012-05,9,991.3
17843,22.75,85.25,20,2013-03,2,53.400000000000006
17844,22.75,85.25,20,2013-04,3,78.4
17845,22.75,85.25,20,2013-05,9,1239.8
17846,22.75,85.25,20,2014-04,2,93.1
17847,22.75,85.25,20,2014-05,11,1253.8000000000002
17848,22.75,85.25,20,2014-06,2,58.900000000000006
17849,22.75,85.25,20,2015-04,2,37.9
17850,22.75,85.25,20,2015-05,9,511.8
17851,22.75,85.25,20,2016-04,23,607.8
17852,22.75,85.25,20,2016-05,5,532.2
17853,22.75,85.25,20,2017-03,1,30.9
17854,22.75,85.25,20,2017-04,15,1606.4
17855,22.75,85.25,20,2017-05,13,643.0
17856,22.75,85.25,20,2018-03,1,20.7
17857,22.75,85.25,20,2018-05,6,273.3
17858,22.75,85.25,20,2018-06,1,23.1
17859,22.75,85.25,20,2019-04,1,31.6
17860,22.75,85.25,20,2019-05,10,769.0
17861,22.75,85.25,20,2019-06,2,141.3
17862,22.75,85.25,20,2020-04,1,32.8
17863,22.75,85.25,20,2020-05,1,39.0
17864,22.75,85.25,20,2021-03,8,110.2
17865,22.75,85.25,20,2021-04,6,348.6
17866,22.75,85.25,20,2021-05,8,457.00000000000006
17867,22.75,85.25,20,2022-05,4,200.8
17868,22.75,85.25,20,2023-04,3,104.5
17869,22.75,85.25,20,2023-05,8,490.1
17870,22.75,85.25,20,2024-04,2,111.5
17871,22.75,85.25,20,2024-05,10,667.5
17872,22.75,85.25,20,2024-06,2,98.8
17873,23.75,85.25,11,2002-04,1,7.6
17874,23.75,85.25,11,2002-05,1,7.6
17875,23.75,85.25,11,2002-06,1,13.3
17876,23.75,85.25,11,2004-05,1,9.1
17877,23.75,85.25,11,2004-06,2,26.700000000000003
17878,23.75,85.25,11,2004-07,1,12.7
17879,23.75,85.25,11,2004-11,3,44.0
17880,23.75,85.25,11,2005-05,6,71.7
17881,23.75,85.25,11,2006-04,1,17.3
17882,23.75,85.25,11,2007-04,2,21.7
17883,23.75,85.25,11,2008-03,3,37.8
17884,23.75,85.25,11,2008-04,2,32.1
17885,23.75,85.25,11,2008-05,5,61.10000000000001
17886,23.75,85.25,11,2009-04,1,66.0
17887,23.75,85.25,11,2009-08,1,8.2
17888,23.75,85.25,11,2010-03,11,162.1
17889,23.75,85.25,11,2010-04,2,28.700000000000003
17890,23.75,85.25,11,2010-05,1,10.2
17891,23.75,85.25,11,2010-06,1,6.4
17892,23.75,85.25,11,2010-07,1,7.4
17893,23.75,85.25,11,2010-10,1,10.7
17894,23.75,85.25,11,2011-03,8,126.1
17895,23.75,85.25,11,2012-02,1,15.1
17896,23.75,85.25,11,2012-03,1,18.3
17897,23.75,85.25,11,2012-04,1,9.1
17898,23.75,85.25,11,2012-05,1,8.3
17899,23.75,85.25,11,2013-01,2,36.8
17900,23.75,85.25,11,2014-05,1,11.9
17901,23.75,85.25,11,2015-03,3,80.3
17902,23.75,85.25,11,2015-04,1,44.0
17903,23.75,85.25,11,2015-05,1,6.1
17904,23.75,85.25,11,2016-03,3,61.2
17905,23.75,85.25,11,2016-04,1,17.5
17906,23.75,85.25,11,2017-03,3,90.9
17907,23.75,85.25,11,2017-04,1,15.0
17908,23.75,85.25,11,2017-05,4,35.8
17909,23.75,85.25,11,2018-03,2,41.400000000000006
17910,23.75,85.25,11,2018-06,3,28.1
17911,23.75,85.25,11,2019-07,1,12.1
17912,23.75,85.25,11,2021-03,7,187.9
17913,23.75,85.25,11,2021-04,2,30.299999999999997
17914,23.75,85.25,11,2022-03,1,23.2
17915,23.75,85.25,11,2023-03,1,19.8
17916,23.75,85.25,11,2023-04,6,73.8
17917,23.75,85.25,11,2023-05,2,16.1
17918,23.75,85.25,11,2023-06,1,7.9
17919,23.75,85.25,11,2024-02,1,13.1
17920,23.75,85.25,11,2024-05,2,24.1
17921,24.25,85.25,11,2004-04,1,25.4
17922,24.25,85.25,11,2006-02,3,112.8
17923,24.25,85.25,11,2006-04,1,24.3
17924,24.25,85.25,11,2008-04,1,24.5
17925,24.25,85.25,11,2009-03,1,20.0
17926,24.25,85.25,11,2009-04,11,316.1
17927,24.25,85.25,11,2009-05,1,64.4
17928,24.25,85.25,11,2010-03,7,199.1
17929,24.25,85.25,11,2010-04,5,114.6
17930,24.25,85.25,11,2011-03,1,24.8
17931,24.25,85.25,11,2013-03,1,16.3
17932,24.25,85.25,11,2013-04,10,281.8
17933,24.25,85.25,11,2013-05,1,16.5
17934,24.25,85.25,11,2016-04,6,154.6
17935,24.25,85.25,11,2017-04,5,110.6
17936,24.25,85.25,11,2019-04,1,11.4
17937,24.25,85.25,11,2021-03,9,203.9
17938,24.25,85.25,11,2021-04,6,321.6
17939,24.25,85.25,11,2022-03,2,39.5
17940,24.25,85.25,11,2022-04,2,121.5
17941,24.25,85.25,11,2023-05,1,16.8
17942,21.25,85.75,17,2001-02,1,21.8
17943,21.25,85.75,17,2001-04,2,158.5
17944,21.25,85.75,17,2003-03,1,21.5
17945,21.25,85.75,17,2003-04,3,265.8
17946,21.25,85.75,17,2003-05,1,66.4
17947,21.25,85.75,17,2004-03,2,53.7
17948,21.25,85.75,17,2004-04,12,950.9
17949,21.25,85.75,17,2004-05,5,503.5
17950,21.25,85.75,17,2005-04,4,194.8
17951,21.25,85.75,17,2005-05,2,321.4
17952,21.25,85.75,17,2006-05,6,656.3
17953,21.25,85.75,17,2007-03,2,553.4000000000001
17954,21.25,85.75,17,2007-04,9,507.3
17955,21.25,85.75,17,2008-03,1,19.7
17956,21.25,85.75,17,2008-04,4,630.1
17957,21.25,85.75,17,2008-05,7,928.4
17958,21.25,85.75,17,2009-02,2,32.9
17959,21.25,85.75,17,2009-03,2,49.8
17960,21.25,85.75,17,2009-04,3,362.1
17961,21.25,85.75,17,2010-03,6,130.8
17962,21.25,85.75,17,2010-04,3,267.3
17963,21.25,85.75,17,2010-05,3,361.1
17964,21.25,85.75,17,2011-05,10,732.1
17965,21.25,85.75,17,2012-03,2,141.9
17966,21.25,85.75,17,2012-04,4,508.1
17967,21.25,85.75,17,2012-05,2,154.5
17968,21.25,85.75,17,2013-03,4,110.3
17969,21.25,85.75,17,2013-04,4,375.4
17970,21.25,85.75,17,2013-05,1,34.6
17971,21.25,85.75,17,2014-04,3,172.8
17972,21.25,85.75,17,2014-05,2,64.7
17973,21.25,85.75,17,2015-03,2,114.0
17974,21.25,85.75,17,2015-04,7,772.3
17975,21.25,85.75,17,2015-05,2,50.3
17976,21.25,85.75,17,2016-02,1,18.9
17977,21.25,85.75,17,2016-03,1,33.0
17978,21.25,85.75,17,2016-04,9,861.1
17979,21.25,85.75,17,2016-05,4,403.1
17980,21.25,85.75,17,2017-02,1,37.8
17981,21.25,85.75,17,2017-03,1,40.4
17982,21.25,85.75,17,2017-04,7,1162.4
17983,21.25,85.75,17,2017-05,2,131.7
17984,21.25,85.75,17,2018-03,3,75.6
17985,21.25,85.75,17,2018-04,1,100.0
17986,21.25,85.75,17,2019-03,2,72.6
17987,21.25,85.75,17,2019-04,5,309.20000000000005
17988,21.25,85.75,17,2020-04,4,513.7
17989,21.25,85.75,17,2020-05,4,355.0
17990,21.25,85.75,17,2021-02,6,184.4
17991,21.25,85.75,17,2021-03,12,247.1
17992,21.25,85.75,17,2021-04,13,847.3
17993,21.25,85.75,17,2021-05,1,69.1
17994,21.25,85.75,17,2022-03,2,51.599999999999994
17995,21.25,85.75,17,2022-04,1,56.1
17996,21.25,85.75,17,2022-05,2,62.099999999999994
17997,21.25,85.75,17,2023-02,3,67.4
17998,21.25,85.75,17,2023-03,7,204.3
17999,21.25,85.75,17,2023-04,2,72.69999999999999
18000,21.25,85.75,17,2024-02,2,37.599999999999994
18001,21.25,85.75,17,2024-03,1,11.4
18002,21.25,85.75,17,2024-04,14,1089.2
18003,21.25,85.75,17,2024-05,3,132.7
18004,22.25,85.75,11,2003-03,2,72.1
18005,22.25,85.75,11,2003-04,1,27.2
18006,22.25,85.75,11,2003-05,1,23.8
18007,22.25,85.75,11,2004-03,2,34.099999999999994
18008,22.25,85.75,11,2009-03,5,108.9
18009,22.25,85.75,11,2010-03,8,270.1
18010,22.25,85.75,11,2010-04,5,91.9
18011,22.25,85.75,11,2012-03,1,25.1
18012,22.25,85.75,11,2013-03,3,58.0
18013,22.25,85.75,11,2013-04,1,20.2
18014,22.25,85.75,11,2014-04,1,19.8
18015,22.25,85.75,11,2015-03,1,31.0
18016,22.25,85.75,11,2015-04,2,45.3
18017,22.25,85.75,11,2016-03,3,82.9
18018,22.25,85.75,11,2016-04,4,82.4
18019,22.25,85.75,11,2017-03,3,71.6
18020,22.25,85.75,11,2017-04,2,86.1
18021,22.25,85.75,11,2018-03,5,97.6
18022,22.25,85.75,11,2020-01,1,15.6
18023,22.25,85.75,11,2021-02,3,106.7
18024,22.25,85.75,11,2021-03,9,192.5
18025,22.25,85.75,11,2023-03,5,101.5
18026,22.25,85.75,11,2024-04,2,70.6
18027,22.25,85.75,11,2024-05,2,49.1
18028,22.75,85.75,14,2001-03,1,10.6
18029,22.75,85.75,14,2004-03,2,43.599999999999994
18030,22.75,85.75,14,2005-04,2,54.2
18031,22.75,85.75,14,2005-05,2,45.5
18032,22.75,85.75,14,2006-03,1,24.8
18033,22.75,85.75,14,2006-05,1,29.7
18034,22.75,85.75,14,2008-03,1,14.3
18035,22.75,85.75,14,2008-04,3,61.5
18036,22.75,85.75,14,2009-03,3,86.1
18037,22.75,85.75,14,2009-04,3,53.3
18038,22.75,85.75,14,2010-03,6,135.6
18039,22.75,85.75,14,2010-04,3,69.3
18040,22.75,85.75,14,2011-04,1,19.5
18041,22.75,85.75,14,2012-03,2,47.2
18042,22.75,85.75,14,2013-03,1,17.6
18043,22.75,85.75,14,2014-04,1,20.7
18044,22.75,85.75,14,2016-03,2,41.0
18045,22.75,85.75,14,2016-04,10,311.0
18046,22.75,85.75,14,2017-03,4,32.8
18047,22.75,85.75,14,2017-05,2,63.599999999999994
18048,22.75,85.75,14,2018-03,5,179.8
18049,22.75,85.75,14,2018-04,1,33.7
18050,22.75,85.75,14,2021-02,2,32.7
18051,22.75,85.75,14,2021-03,14,335.8
18052,22.75,85.75,14,2021-04,2,41.0
18053,22.75,85.75,14,2023-01,1,22.2
18054,22.75,85.75,14,2023-03,3,46.3
18055,22.75,85.75,14,2024-04,2,38.7
18056,24.75,85.75,12,2006-04,1,36.3
18057,24.75,85.75,12,2009-04,1,19.9
18058,24.75,85.75,12,2010-03,2,49.0
18059,24.75,85.75,12,2010-04,3,109.5
18060,24.75,85.75,12,2014-04,2,47.2
18061,24.75,85.75,12,2015-04,2,50.7
18062,24.75,85.75,12,2016-03,1,20.3
18063,24.75,85.75,12,2016-04,3,48.9
18064,24.75,85.75,12,2017-04,9,196.59999999999997
18065,24.75,85.75,12,2018-03,1,24.0
18066,24.75,85.75,12,2018-04,1,19.2
18067,24.75,85.75,12,2019-03,1,26.9
18068,24.75,85.75,12,2019-04,1,24.6
18069,24.75,85.75,12,2019-05,2,84.5
18070,24.75,85.75,12,2020-04,2,70.0
18071,24.75,85.75,12,2021-03,1,8.5
18072,24.75,85.75,12,2021-04,1,28.1
18073,24.75,85.75,12,2023-04,4,112.8
18074,24.75,85.75,12,2024-04,4,103.2
18075,21.25,86.25,11,2009-02,1,23.9
18076,21.25,86.25,11,2009-04,1,22.1
18077,21.25,86.25,11,2011-03,1,19.2
18078,21.25,86.25,11,2012-04,1,13.3
18079,21.25,86.25,11,2013-03,1,21.5
18080,21.25,86.25,11,2015-12,3,73.7
18081,21.25,86.25,11,2016-01,1,19.8
18082,21.25,86.25,11,2016-04,1,15.7
18083,21.25,86.25,11,2017-01,2,44.8
18084,21.25,86.25,11,2017-02,1,69.3
18085,21.25,86.25,11,2018-03,2,55.7
18086,21.25,86.25,11,2019-02,1,16.0
18087,21.25,86.25,11,2020-12,1,18.1
18088,21.25,86.25,11,2021-01,3,126.1
18089,21.25,86.25,11,2021-02,2,53.7
18090,21.25,86.25,11,2021-03,2,64.4
18091,21.25,86.25,11,2021-04,1,34.9
18092,21.25,86.25,11,2022-12,3,67.2
18093,21.25,86.25,11,2023-01,3,100.8
18094,21.25,86.25,11,2023-02,5,120.2
18095,21.25,86.25,11,2023-03,5,146.4
18096,21.25,86.25,11,2023-12,1,45.3
18097,21.25,86.25,11,2024-01,1,42.2
18098,21.25,86.25,11,2024-02,2,22.9
18099,21.25,86.25,11,2024-04,1,19.6
18100,21.75,86.25,33,2001-01,1,22.2
18101,21.75,86.25,33,2001-03,1,36.1
18102,21.75,86.25,33,2003-01,1,19.1
18103,21.75,86.25,33,2003-02,1,69.7
18104,21.75,86.25,33,2003-03,2,91.3
18105,21.75,86.25,33,2004-03,4,129.3
18106,21.75,86.25,33,2005-02,2,49.400000000000006
18107,21.75,86.25,33,2006-02,4,106.3
18108,21.75,86.25,33,2007-03,2,48.1
18109,21.75,86.25,33,2009-02,7,192.2
18110,21.75,86.25,33,2009-03,5,262.59999999999997
18111,21.75,86.25,33,2010-03,10,218.1
18112,21.75,86.25,33,2010-04,1,8.6
18113,21.75,86.25,33,2011-03,3,78.3
18114,21.75,86.25,33,2012-03,5,93.1
18115,21.75,86.25,33,2013-03,5,101.9
18116,21.75,86.25,33,2015-03,1,14.2
18117,21.75,86.25,33,2015-04,2,31.9
18118,21.75,86.25,33,2016-04,6,112.4
18119,21.75,86.25,33,2017-03,2,32.8
18120,21.75,86.25,33,2018-03,14,288.7
18121,21.75,86.25,33,2019-04,1,38.1
18122,21.75,86.25,33,2020-04,1,33.9
18123,21.75,86.25,33,2021-02,1,27.7
18124,21.75,86.25,33,2021-03,26,593.1
18125,21.75,86.25,33,2021-04,2,86.7
18126,21.75,86.25,33,2022-03,1,33.1
18127,21.75,86.25,33,2023-02,1,37.5
18128,21.75,86.25,33,2023-03,2,45.599999999999994
18129,21.75,86.25,33,2023-04,1,27.2
18130,21.75,86.25,33,2024-05,1,29.2
18131,22.25,86.25,14,2004-03,1,20.6
18132,22.25,86.25,14,2009-02,2,28.5
18133,22.25,86.25,14,2010-03,1,8.5
18134,22.25,86.25,14,2012-03,1,51.3
18135,22.25,86.25,14,2013-04,1,29.3
18136,22.25,86.25,14,2016-03,2,28.7
18137,22.25,86.25,14,2016-04,2,26.2
18138,22.25,86.25,14,2017-02,1,16.8
18139,22.25,86.25,14,2017-03,5,115.3
18140,22.25,86.25,14,2017-04,1,18.2
18141,22.25,86.25,14,2018-02,1,21.6
18142,22.25,86.25,14,2018-03,1,22.9
18143,22.25,86.25,14,2020-04,1,6.9
18144,22.25,86.25,14,2021-01,2,34.8
18145,22.25,86.25,14,2021-02,2,34.599999999999994
18146,22.25,86.25,14,2021-03,5,105.6
18147,22.25,86.25,14,2021-04,1,19.0
18148,22.25,86.25,14,2022-03,2,34.0
18149,22.25,86.25,14,2023-02,6,137.9
18150,22.25,86.25,14,2023-03,5,98.6
18151,22.25,86.25,14,2023-04,1,24.4
18152,22.25,86.25,14,2024-04,2,36.8
18153,22.75,86.25,11,2001-04,2,77.9
18154,22.75,86.25,11,2001-12,1,36.5
18155,22.75,86.25,11,2002-10,2,47.0
18156,22.75,86.25,11,2002-11,2,40.5
18157,22.75,86.25,11,2002-12,5,136.10000000000002
18158,22.75,86.25,11,2003-01,5,89.0
18159,22.75,86.25,11,2003-02,2,47.5
18160,22.75,86.25,11,2003-03,5,104.4
18161,22.75,86.25,11,2003-04,2,23.2
18162,22.75,86.25,11,2003-05,5,68.4
18163,22.75,86.25,11,2003-06,1,11.0
18164,22.75,86.25,11,2003-07,1,7.9
18165,22.75,86.25,11,2003-08,1,8.6
18166,22.75,86.25,11,2003-09,2,33.9
18167,22.75,86.25,11,2003-11,2,62.400000000000006
18168,22.75,86.25,11,2003-12,2,42.8
18169,22.75,86.25,11,2004-01,1,12.9
18170,22.75,86.25,11,2004-03,9,161.4
18171,22.75,86.25,11,2004-05,4,72.2
18172,22.75,86.25,11,2004-06,3,42.900000000000006
18173,22.75,86.25,11,2004-07,1,13.1
18174,22.75,86.25,11,2004-09,1,14.1
18175,22.75,86.25,11,2004-10,3,45.2
18176,22.75,86.25,11,2005-01,1,13.2
18177,22.75,86.25,11,2005-03,1,17.3
18178,22.75,86.25,11,2005-04,3,29.9
18179,22.75,86.25,11,2005-05,5,58.0
18180,22.75,86.25,11,2005-06,2,36.2
18181,22.75,86.25,11,2005-08,1,18.8
18182,22.75,86.25,11,2005-10,6,126.0
18183,22.75,86.25,11,2005-11,6,165.29999999999998
18184,22.75,86.25,11,2005-12,2,63.599999999999994
18185,22.75,86.25,11,2006-01,5,105.8
18186,22.75,86.25,11,2006-02,3,43.9
18187,22.75,86.25,11,2006-03,5,63.3
18188,22.75,86.25,11,2006-04,13,202.2
18189,22.75,86.25,11,2006-06,1,8.9
18190,22.75,86.25,11,2006-08,2,63.3
18191,22.75,86.25,11,2006-09,2,17.6
18192,22.75,86.25,11,2006-10,4,129.8
18193,22.75,86.25,11,2006-11,9,269.6
18194,22.75,86.25,11,2006-12,6,244.7
18195,22.75,86.25,11,2007-01,7,163.7
18196,22.75,86.25,11,2007-02,3,113.2
18197,22.75,86.25,11,2007-03,7,173.7
18198,22.75,86.25,11,2007-04,6,121.0
18199,22.75,86.25,11,2007-05,9,136.6
18200,22.75,86.25,11,2007-06,1,8.5
18201,22.75,86.25,11,2007-08,1,11.4
18202,22.75,86.25,11,2007-10,6,135.1
18203,22.75,86.25,11,2007-11,1,13.4
18204,22.75,86.25,11,2007-12,5,103.2
18205,22.75,86.25,11,2008-01,4,88.3
18206,22.75,86.25,11,2008-02,2,27.299999999999997
18207,22.75,86.25,11,2008-03,4,54.2
18208,22.75,86.25,11,2008-04,6,151.5
18209,22.75,86.25,11,2008-05,5,82.60000000000001
18210,22.75,86.25,11,2008-06,1,7.5
18211,22.75,86.25,11,2008-07,1,18.4
18212,22.75,86.25,11,2008-08,2,43.5
18213,22.75,86.25,11,2008-09,1,22.9
18214,22.75,86.25,11,2008-10,5,74.7
18215,22.75,86.25,11,2008-11,3,116.0
18216,22.75,86.25,11,2008-12,7,269.2
18217,22.75,86.25,11,2009-01,7,233.0
18218,22.75,86.25,11,2009-02,2,50.3
18219,22.75,86.25,11,2009-03,3,73.1
18220,22.75,86.25,11,2009-04,15,378.4
18221,22.75,86.25,11,2009-05,1,17.3
18222,22.75,86.25,11,2009-06,2,29.9
18223,22.75,86.25,11,2009-08,2,145.0
18224,22.75,86.25,11,2009-09,4,107.2
18225,22.75,86.25,11,2009-10,2,42.3
18226,22.75,86.25,11,2009-11,4,63.8
18227,22.75,86.25,11,2009-12,1,19.3
18228,22.75,86.25,11,2010-01,1,13.9
18229,22.75,86.25,11,2010-02,2,22.299999999999997
18230,22.75,86.25,11,2010-03,3,52.5
18231,22.75,86.25,11,2010-04,7,172.1
18232,22.75,86.25,11,2010-05,4,63.099999999999994
18233,22.75,86.25,11,2010-07,2,23.9
18234,22.75,86.25,11,2010-09,3,75.0
18235,22.75,86.25,11,2010-10,1,40.9
18236,22.75,86.25,11,2010-11,1,9.2
18237,22.75,86.25,11,2010-12,1,37.7
18238,22.75,86.25,11,2011-01,5,151.2
18239,22.75,86.25,11,2011-02,1,10.9
18240,22.75,86.25,11,2011-03,4,45.6
18241,22.75,86.25,11,2011-04,1,8.8
18242,22.75,86.25,11,2011-05,1,6.8
18243,22.75,86.25,11,2011-06,1,24.3
18244,22.75,86.25,11,2011-09,6,111.8
18245,22.75,86.25,11,2011-10,4,107.3
18246,22.75,86.25,11,2011-11,2,26.7
18247,22.75,86.25,11,2011-12,1,10.3
18248,22.75,86.25,11,2012-02,1,11.2
18249,22.75,86.25,11,2012-03,1,57.9
18250,22.75,86.25,11,2012-04,11,327.9
18251,22.75,86.25,11,2012-05,5,101.8
18252,22.75,86.25,11,2012-06,1,20.7
18253,22.75,86.25,11,2012-08,1,7.5
18254,22.75,86.25,11,2012-10,2,81.1
18255,22.75,86.25,11,2012-11,3,60.400000000000006
18256,22.75,86.25,11,2012-12,1,10.2
18257,22.75,86.25,11,2013-02,1,10.6
18258,22.75,86.25,11,2013-03,18,399.0
18259,22.75,86.25,11,2013-04,6,127.3
18260,22.75,86.25,11,2013-05,6,107.3
18261,22.75,86.25,11,2013-06,1,15.5
18262,22.75,86.25,11,2013-07,1,6.6
18263,22.75,86.25,11,2013-11,5,203.4
18264,22.75,86.25,11,2013-12,1,18.4
18265,22.75,86.25,11,2014-01,1,72.2
18266,22.75,86.25,11,2014-02,3,42.4
18267,22.75,86.25,11,2014-03,1,8.7
18268,22.75,86.25,11,2014-04,6,76.89999999999999
18269,22.75,86.25,11,2014-05,7,116.3
18270,22.75,86.25,11,2014-06,1,6.1
18271,22.75,86.25,11,2014-07,5,160.60000000000002
18272,22.75,86.25,11,2014-09,1,16.4
18273,22.75,86.25,11,2014-11,1,21.1
18274,22.75,86.25,11,2015-01,4,176.8
18275,22.75,86.25,11,2015-02,1,78.9
18276,22.75,86.25,11,2015-03,8,252.3
18277,22.75,86.25,11,2015-04,4,110.5
18278,22.75,86.25,11,2015-05,1,16.0
18279,22.75,86.25,11,2015-06,2,18.6
18280,22.75,86.25,11,2015-09,2,35.1
18281,22.75,86.25,11,2015-10,1,15.8
18282,22.75,86.25,11,2015-11,1,15.3
18283,22.75,86.25,11,2016-01,2,32.5
18284,22.75,86.25,11,2016-02,2,41.0
18285,22.75,86.25,11,2016-03,6,130.8
18286,22.75,86.25,11,2016-04,16,245.0
18287,22.75,86.25,11,2016-05,6,210.1
18288,22.75,86.25,11,2016-06,4,87.7
18289,22.75,86.25,11,2016-09,1,37.6
18290,22.75,86.25,11,2016-10,1,12.4
18291,22.75,86.25,11,2016-11,1,36.1
18292,22.75,86.25,11,2016-12,1,29.2
18293,22.75,86.25,11,2017-01,1,12.3
18294,22.75,86.25,11,2017-02,9,262.6
18295,22.75,86.25,11,2017-03,2,29.1
18296,22.75,86.25,11,2017-04,8,135.5
18297,22.75,86.25,11,2017-05,12,368.3
18298,22.75,86.25,11,2017-06,5,191.2
18299,22.75,86.25,11,2017-07,1,13.1
18300,22.75,86.25,11,2017-08,1,26.3
18301,22.75,86.25,11,2017-11,4,137.4
18302,22.75,86.25,11,2017-12,8,226.8
18303,22.75,86.25,11,2018-01,2,43.6
18304,22.75,86.25,11,2018-02,1,15.1
18305,22.75,86.25,11,2018-03,2,85.0
18306,22.75,86.25,11,2018-04,4,133.6
18307,22.75,86.25,11,2018-05,5,64.7
18308,22.75,86.25,11,2018-06,1,7.4
18309,22.75,86.25,11,2018-08,4,101.20000000000002
18310,22.75,86.25,11,2018-09,2,54.7
18311,22.75,86.25,11,2018-10,2,25.0
18312,22.75,86.25,11,2018-11,1,19.7
18313,22.75,86.25,11,2018-12,3,57.7
18314,22.75,86.25,11,2019-01,1,10.3
18315,22.75,86.25,11,2019-03,1,8.2
18316,22.75,86.25,11,2019-04,1,7.1
18317,22.75,86.25,11,2019-05,5,92.4
18318,22.75,86.25,11,2019-06,5,54.3
18319,22.75,86.25,11,2019-07,1,22.6
18320,22.75,86.25,11,2019-08,2,31.9
18321,22.75,86.25,11,2019-09,5,123.9
18322,22.75,86.25,11,2019-10,3,38.3
18323,22.75,86.25,11,2019-11,1,9.2
18324,22.75,86.25,11,2020-01,1,14.6
18325,22.75,86.25,11,2020-03,2,67.2
18326,22.75,86.25,11,2020-04,1,7.2
18327,22.75,86.25,11,2020-05,2,25.8
18328,22.75,86.25,11,2020-06,1,27.6
18329,22.75,86.25,11,2020-10,2,54.0
